user_id,gender,credit_score,total_debt,yearly_income,card_id,card_brand,card_type,card_on_dark_web,credit_limit,txn_date,amount,merchant_id,errors
2,Male,673,$80850,$27447,2919,Visa,Credit,False,$7800,2010-02-07 17:08:00,$-65.00,61195,
804,Male,812,$24172,$30252,213,Visa,Credit,False,$5400,2010-02-07 17:08:00,$25.57,33062,
69,Female,748,$93284,$38318,3294,Mastercard,Debit,False,$6817,2010-02-07 17:09:00,$66.16,41260,
511,Male,661,$55369,$35602,4707,Mastercard,Debit,False,$11858,2010-02-07 17:09:00,$33.45,78454,
614,Female,779,$2873,$16430,2953,Visa,Debit,False,$17403,2010-02-07 17:09:00,$0.00,27092,
1251,Female,750,$39663,$42150,5156,Mastercard,Debit (Prepaid),False,$74,2010-02-07 17:09:00,$9.69,61195,
14,Female,652,$21134,$32232,2164,Visa,Debit,False,$3899,2010-02-07 17:10:00,$28.54,74631,
906,Male,705,$5764,$21154,3760,Mastercard,Debit,False,$5840,2010-02-07 17:10:00,$19.92,64306,
1964,Male,643,$30595,$38637,5898,Mastercard,Debit,False,$17367,2010-02-07 17:10:00,$187.37,38332,
1039,Male,536,$9102,$11566,5791,Mastercard,Debit,False,$4598,2010-02-07 17:11:00,$1.64,14528,
1774,Male,758,$101742,$42129,4516,Visa,Debit,False,$14546,2010-02-07 17:11:00,$16.12,27601,
480,Male,713,$177353,$86113,5409,Mastercard,Credit,False,$30800,2010-02-07 17:12:00,$21.96,66615,
92,Female,689,$5132,$31145,2802,Mastercard,Debit,False,$25670,2010-02-07 17:13:00,$32.91,19756,
1963,Male,821,$370,$33869,4565,Visa,Credit,False,$20700,2010-02-07 17:13:00,$24.34,18563,
357,Female,735,$61817,$80156,2832,Visa,Credit,False,$14500,2010-02-07 17:14:00,$14.07,61195,
987,Male,683,$26832,$61532,4146,Visa,Debit,False,$18912,2010-02-07 17:14:00,$15.40,39021,
1452,Female,660,$241571,$193773,3801,Mastercard,Debit,False,$53466,2010-02-07 17:14:00,$-72.00,50867,
839,Female,622,$69717,$54384,4725,Mastercard,Debit,False,$37192,2010-02-07 17:15:00,$120.83,846,
1568,Female,748,$58765,$42976,3000,Mastercard,Debit,False,$9120,2010-02-07 17:15:00,$61.43,48038,
1638,Female,668,$31354,$57824,4728,Mastercard,Debit,False,$13297,2010-02-07 17:15:00,$23.71,94076,
846,Female,745,$0,$67761,221,Amex,Credit,False,$18400,2010-02-07 17:16:00,$60.34,32858,
954,Male,772,$102716,$37963,2220,Mastercard,Debit,False,$20270,2010-02-07 17:16:00,$14.89,27274,
1268,Male,513,$44388,$29597,5520,Mastercard,Debit,False,$13537,2010-02-07 17:16:00,$40.00,27092,
1452,Female,660,$241571,$193773,3801,Mastercard,Debit,False,$53466,2010-02-07 17:16:00,$72.00,50867,
1538,Male,590,$216,$23572,3206,Mastercard,Debit,False,$21284,2010-02-07 17:16:00,$25.72,16798,
53,Female,701,$59062,$39700,3267,Amex,Credit,False,$14800,2010-02-07 17:18:00,$21.67,15143,
1452,Female,660,$241571,$193773,3801,Mastercard,Debit,False,$53466,2010-02-07 17:18:00,$15.72,50867,
1651,Male,739,$100163,$56018,3450,Visa,Credit,False,$25400,2010-02-07 17:18:00,$120.00,27092,
1135,Female,704,$0,$68010,4977,Visa,Credit,False,$22400,2010-02-07 17:19:00,$23.28,16798,
171,Female,694,$142314,$49577,3704,Visa,Debit,False,$13116,2010-02-07 17:20:00,$81.46,61195,
474,Male,683,$161166,$80957,5845,Visa,Credit,False,$22300,2010-02-07 17:20:00,$82.32,43293,
1018,Female,755,$614,$31805,3022,Visa,Credit,False,$9800,2010-02-07 17:20:00,$55.14,25887,
1504,Male,734,$1550,$12826,5373,Visa,Debit,False,$7136,2010-02-07 17:20:00,$36.22,13126,
121,Female,721,$124370,$45419,5952,Visa,Debit,False,$18137,2010-02-07 17:21:00,$49.83,83011,
1586,Male,672,$104134,$56640,1122,Visa,Credit,False,$20700,2010-02-07 17:21:00,$84.73,75936,
1777,Male,741,$95799,$62432,1207,Discover,Credit,False,$24400,2010-02-07 17:21:00,$31.93,35315,
1936,Female,714,$1135,$35685,5551,Visa,Credit,False,$16400,2010-02-07 17:21:00,$809.31,60152,
322,Male,829,$12475,$28055,5425,Mastercard,Debit,False,$2903,2010-02-07 17:22:00,$0.67,14528,
457,Female,705,$56689,$36324,5554,Visa,Credit,False,$12900,2010-02-07 17:22:00,$148.65,45580,
1081,Female,617,$102318,$50666,3427,Mastercard,Credit,False,$10400,2010-02-07 17:22:00,$103.79,13523,
171,Female,694,$142314,$49577,3704,Visa,Debit,False,$13116,2010-02-07 17:23:00,$-95.00,61195,
474,Male,683,$161166,$80957,5845,Visa,Credit,False,$22300,2010-02-07 17:23:00,$-82.00,43293,
822,Female,793,$22641,$34540,5424,Mastercard,Debit,False,$29351,2010-02-07 17:23:00,$31.45,97977,
951,Female,709,$12241,$26664,3330,Visa,Debit,False,$8374,2010-02-07 17:23:00,$2.83,48919,
1091,Female,656,$252106,$53890,3334,Visa,Debit,False,$21744,2010-02-07 17:23:00,$87.65,26810,
1091,Female,656,$252106,$53890,3334,Visa,Debit,False,$21744,2010-02-07 17:23:00,$86.00,26810,
1985,Female,680,$3154,$1426,4085,Mastercard,Debit,False,$625,2010-02-07 17:23:00,$1.34,14528,
573,Male,589,$84166,$30011,3268,Amex,Credit,False,$3400,2010-02-07 17:24:00,$2.27,94123,
1581,Female,684,$55173,$44334,2519,Visa,Debit,False,$26596,2010-02-07 17:24:00,$32.38,20519,
1616,Male,815,$39326,$94260,4734,Mastercard,Credit,False,$22900,2010-02-07 17:24:00,$44.94,16798,
585,Male,584,$64715,$41483,5881,Mastercard,Debit,False,$19913,2010-02-07 17:25:00,$24.46,16798,
69,Female,748,$93284,$38318,252,Visa,Credit,False,$3900,2010-02-07 17:26:00,$84.39,41260,Insufficient Balance
985,Male,600,$95454,$51654,3862,Visa,Credit,False,$13200,2010-02-07 17:26:00,$45.60,13076,
1909,Male,696,$53023,$26510,1136,Amex,Credit,False,$6100,2010-02-07 17:27:00,$27.21,15143,
990,Female,737,$2007,$27150,5038,Visa,Debit (Prepaid),False,$75,2010-02-07 17:28:00,$47.49,100340,
1840,Female,706,$103229,$44249,3660,Visa,Credit,False,$4600,2010-02-07 17:30:00,$21.07,35451,
154,Male,666,$73448,$37468,5393,Visa,Debit,False,$17280,2010-02-07 17:31:00,$5.60,43293,
573,Male,589,$84166,$30011,3268,Amex,Credit,False,$3400,2010-02-07 17:31:00,$13.74,23866,
1088,Female,765,$134631,$34982,4574,Amex,Credit,False,$7300,2010-02-07 17:31:00,$187.47,8490,
1226,Male,714,$65049,$36860,2231,Visa,Debit,False,$10000,2010-02-07 17:31:00,$14.69,88459,
549,Male,719,$113416,$62304,2588,Visa,Credit,False,$16200,2010-02-07 17:32:00,$194.00,92822,
464,Male,850,$93513,$67444,3233,Amex,Credit,False,$18000,2010-02-07 17:33:00,$1.31,14528,
1193,Female,717,$418,$51717,4533,Mastercard,Debit,False,$25878,2010-02-07 17:33:00,$31.16,85988,
1618,Male,682,$155651,$70634,3031,Visa,Debit,False,$26608,2010-02-07 17:34:00,$21.76,39261,
1697,Male,685,$97188,$41002,3295,Mastercard,Debit,False,$18721,2010-02-07 17:34:00,$21.56,79406,
154,Male,666,$73448,$37468,5393,Visa,Debit,False,$17280,2010-02-07 17:35:00,$86.00,43293,
1077,Female,576,$10323,$12044,2539,Mastercard,Debit,False,$17034,2010-02-07 17:35:00,$54.32,25887,Technical Glitch
1976,Female,699,$0,$56897,1171,Mastercard,Debit,False,$21160,2010-02-07 17:35:00,$49.84,23481,
142,Female,675,$77642,$51788,5140,Visa,Debit,False,$20902,2010-02-07 17:36:00,$25.45,47530,
55,Female,717,$85531,$44583,3265,Visa,Debit,False,$1736,2010-02-07 17:37:00,$37.39,80636,
1461,Female,704,$83238,$48038,2090,Mastercard,Debit,False,$14480,2010-02-07 17:37:00,$14.92,69956,
1077,Female,576,$10323,$12044,214,Visa,Debit,False,$20114,2010-02-07 17:38:00,$51.48,25887,
1595,Female,753,$87549,$52063,2472,Visa,Credit,False,$12700,2010-02-07 17:38:00,$65.08,35435,
1769,Male,661,$8332,$46031,43,Visa,Credit,False,$9700,2010-02-07 17:39:00,$63.36,9932,
68,Male,704,$0,$41997,5435,Visa,Credit,False,$15800,2010-02-07 17:40:00,$89.63,60510,
1313,Male,653,$39959,$30172,4183,Mastercard,Debit (Prepaid),False,$87,2010-02-07 17:40:00,$58.41,69956,
1916,Male,767,$1809,$10142,3258,Visa,Credit,False,$5500,2010-02-07 17:40:00,$20.89,61195,
363,Female,701,$113137,$48686,5555,Visa,Debit,False,$8420,2010-02-07 17:41:00,$21.24,89062,
356,Female,691,$0,$41420,3251,Mastercard,Debit,False,$14100,2010-02-07 17:44:00,$53.39,60569,
920,Female,700,$103891,$28704,2484,Mastercard,Credit,False,$8100,2010-02-07 17:44:00,$20.77,43099,
1391,Male,631,$67164,$51196,4107,Mastercard,Debit,False,$2559,2010-02-07 17:44:00,$57.38,32175,
1485,Male,618,$89743,$49756,3819,Visa,Debit,False,$26460,2010-02-07 17:44:00,$108.35,31893,
865,Male,693,$107692,$37786,3832,Amex,Credit,False,$9200,2010-02-07 17:45:00,$151.51,21020,
994,Female,771,$396,$9795,5367,Mastercard,Debit,False,$6088,2010-02-07 17:45:00,$16.03,90250,
208,Female,804,$76650,$67747,4980,Amex,Credit,False,$13900,2010-02-07 17:47:00,$167.67,86616,
416,Female,765,$1658,$38273,2883,Mastercard,Debit (Prepaid),False,$60,2010-02-07 17:47:00,$33.36,74922,
1367,Female,708,$36094,$34255,3893,Mastercard,Debit (Prepaid),False,$110,2010-02-07 17:47:00,$1.56,20561,
20,Female,757,$0,$23371,1228,Mastercard,Debit,False,$7702,2010-02-07 17:48:00,$1.04,86438,
1224,Male,751,$20683,$53464,5971,Mastercard,Debit,False,$21908,2010-02-07 17:48:00,$41.22,81833,
154,Male,666,$73448,$37468,5393,Visa,Debit,False,$17280,2010-02-07 17:50:00,$-86.00,43293,
1127,Male,720,$92603,$35590,4605,Mastercard,Debit,False,$2809,2010-02-07 17:50:00,$16.92,39021,
1888,Female,748,$15899,$41513,1016,Mastercard,Debit,False,$30074,2010-02-07 17:50:00,$12.41,59799,
452,Male,704,$140107,$63356,4249,Mastercard,Debit,False,$33166,2010-02-07 17:51:00,$58.62,41122,
1224,Male,751,$20683,$53464,2412,Visa,Credit,False,$14800,2010-02-07 17:51:00,$74.76,17969,
1314,Male,723,$71859,$39404,1140,Mastercard,Debit,False,$14664,2010-02-07 17:51:00,$70.04,11947,
1516,Male,755,$35669,$68827,1002,Mastercard,Debit,False,$47153,2010-02-07 17:51:00,$20.01,33442,
614,Female,779,$2873,$16430,2094,Mastercard,Debit,False,$26467,2010-02-07 17:52:00,$1.80,20561,
990,Female,737,$2007,$27150,5038,Visa,Debit (Prepaid),False,$75,2010-02-07 17:52:00,$49.67,100340,
171,Female,694,$142314,$49577,1239,Visa,Debit,False,$21022,2010-02-07 17:53:00,$52.22,99370,
1638,Female,668,$31354,$57824,3856,Mastercard,Debit,False,$3485,2010-02-07 17:53:00,$32.12,94076,
1330,Female,575,$30887,$35404,2189,Mastercard,Debit,False,$32557,2010-02-07 17:55:00,$158.04,41523,
1475,Female,725,$472,$42306,5155,Mastercard,Debit,False,$3614,2010-02-07 17:56:00,$39.05,23481,
375,Female,695,$57746,$37617,3354,Mastercard,Debit,False,$22137,2010-02-07 17:57:00,$0.75,86438,
37,Female,683,$48954,$34690,1183,Mastercard,Debit,False,$16315,2010-02-07 17:58:00,$41.63,22310,
211,Male,755,$36482,$28983,3739,Mastercard,Debit,False,$12757,2010-02-07 17:58:00,$32.82,47910,
1313,Male,653,$39959,$30172,4183,Mastercard,Debit (Prepaid),False,$87,2010-02-07 17:58:00,$68.38,28395,
811,Female,741,$2149,$84694,2079,Mastercard,Debit,False,$30971,2010-02-07 17:59:00,$86.75,75380,
1330,Female,575,$30887,$35404,2189,Mastercard,Debit,False,$32557,2010-02-07 17:59:00,$-207.00,41523,
1944,Female,740,$104480,$49378,33,Visa,Credit,False,$11100,2010-02-07 17:59:00,$18.88,30928,
229,Female,725,$173887,$59248,5942,Visa,Credit,False,$16700,2010-02-07 18:00:00,$88.00,43293,
1777,Male,741,$95799,$62432,1207,Discover,Credit,False,$24400,2010-02-07 18:00:00,$38.48,18563,
240,Male,745,$51984,$34868,2147,Mastercard,Debit,False,$17667,2010-02-07 18:01:00,$29.01,5900,
1381,Male,690,$2470,$29517,3738,Mastercard,Debit,False,$22964,2010-02-07 18:01:00,$52.40,12472,
1872,Male,804,$93795,$67470,5819,Mastercard,Debit,False,$26328,2010-02-07 18:01:00,$263.10,7777,
483,Female,713,$68456,$39969,2121,Mastercard,Credit,False,$13100,2010-02-07 18:03:00,$35.45,69752,
154,Male,666,$73448,$37468,159,Mastercard,Debit,False,$12557,2010-02-07 18:04:00,$24.03,25717,
40,Male,726,$30686,$29243,2011,Mastercard,Debit,False,$142,2010-02-07 18:05:00,$31.26,56018,
17,Male,759,$21103,$21867,4962,Amex,Credit,False,$2800,2010-02-07 18:06:00,$49.52,25717,
566,Female,814,$108449,$46244,5577,Mastercard,Credit,False,$10100,2010-02-07 18:06:00,$17.61,8628,
1776,Male,693,$44263,$43133,4938,Amex,Credit,False,$13400,2010-02-07 18:06:00,$58.17,94824,
37,Female,683,$48954,$34690,1230,Mastercard,Debit,False,$10608,2010-02-07 18:07:00,$27.65,28174,
1224,Male,751,$20683,$53464,2412,Visa,Credit,False,$14800,2010-02-07 18:07:00,$78.59,87625,
503,Female,694,$54279,$29564,1088,Mastercard,Debit (Prepaid),False,$39,2010-02-07 18:08:00,$17.90,27601,
1030,Male,705,$90682,$44963,3828,Visa,Debit,False,$4269,2010-02-07 18:08:00,$8.71,20519,
1268,Male,513,$44388,$29597,5520,Mastercard,Debit,False,$13537,2010-02-07 18:08:00,$64.18,60569,
1519,Female,849,$59472,$40012,2476,Discover,Credit,False,$14200,2010-02-07 18:08:00,$192.00,16790,
53,Female,701,$59062,$39700,3267,Amex,Credit,False,$14800,2010-02-07 18:09:00,$15.40,15143,
1816,Female,784,$79551,$34241,182,Visa,Debit,False,$22648,2010-02-07 18:09:00,$11.07,47175,Bad PIN
1988,Male,737,$180865,$109440,2161,Visa,Debit,False,$57294,2010-02-07 18:09:00,$231.24,99391,
1520,Male,789,$1082,$47213,3329,Visa,Debit,False,$24544,2010-02-07 18:10:00,$108.76,49944,
1145,Female,747,$35268,$75080,5444,Visa,Debit (Prepaid),False,$33,2010-02-07 18:11:00,$30.36,49789,
1946,Male,698,$21486,$41109,3679,Visa,Debit,False,$4488,2010-02-07 18:11:00,$94.45,70129,
348,Female,719,$79980,$46377,2977,Visa,Debit,False,$28283,2010-02-07 18:12:00,$41.05,57973,
1198,Male,820,$1820,$10869,2804,Visa,Debit,False,$12764,2010-02-07 18:12:00,$24.92,41122,
1096,Male,681,$95988,$41379,3012,Mastercard,Credit,False,$5500,2010-02-07 18:13:00,$-98.00,43293,
1397,Male,710,$92949,$36388,2957,Mastercard,Debit,False,$29340,2010-02-07 18:13:00,$5.85,81833,
1466,Female,812,$23451,$35933,5884,Mastercard,Debit,False,$1866,2010-02-07 18:13:00,$21.63,16798,
1096,Male,681,$95988,$41379,3012,Mastercard,Credit,False,$5500,2010-02-07 18:14:00,$38.13,43293,
1317,Female,749,$42507,$30910,5790,Mastercard,Debit,False,$9059,2010-02-07 18:14:00,$37.92,45926,
138,Female,641,$103262,$32770,5422,Amex,Credit,False,$4000,2010-02-07 18:15:00,$3.31,100296,
1424,Female,761,$1396,$15348,4710,Mastercard,Credit,False,$8000,2010-02-07 18:15:00,$30.80,32606,
1500,Male,680,$144534,$52904,5180,Visa,Credit,False,$14700,2010-02-07 18:15:00,$84.68,9929,
646,Female,786,$73037,$43634,2093,Mastercard,Credit,False,$14500,2010-02-07 18:16:00,$47.00,20519,
1581,Female,684,$55173,$44334,5541,Mastercard,Debit,False,$1807,2010-02-07 18:16:00,$1.03,14528,
1642,Female,731,$41938,$40470,4281,Visa,Debit,False,$26730,2010-02-07 18:16:00,$8.22,75781,
229,Female,725,$173887,$59248,5942,Visa,Credit,False,$16700,2010-02-07 18:17:00,$66.37,43293,
581,Male,684,$55000,$29962,211,Visa,Debit,False,$12589,2010-02-07 18:17:00,$29.20,92883,
782,Female,722,$93844,$37169,2216,Mastercard,Debit (Prepaid),False,$85,2010-02-07 18:18:00,$37.34,40115,
1755,Male,734,$66681,$28269,4228,Visa,Debit,False,$12519,2010-02-07 18:18:00,$5.07,50783,
1808,Female,697,$55566,$35331,1184,Mastercard,Debit,False,$12736,2010-02-07 18:18:00,$22.27,26920,
229,Female,725,$173887,$59248,5942,Visa,Credit,False,$16700,2010-02-07 18:19:00,$-88.00,43293,
1677,Male,671,$92366,$33178,4969,Mastercard,Debit,False,$13404,2010-02-07 18:19:00,$6.90,68671,
488,Male,745,$54351,$32126,5413,Mastercard,Debit,False,$19554,2010-02-07 18:20:00,$109.74,8044,
909,Male,583,$66148,$49023,2583,Visa,Debit,False,$11239,2010-02-07 18:20:00,$48.62,79664,
452,Male,704,$140107,$63356,4249,Mastercard,Debit,False,$33166,2010-02-07 18:21:00,$40.25,41122,
89,Male,705,$23394,$30217,5584,Visa,Debit,False,$17146,2010-02-07 18:22:00,$23.71,23801,
94,Female,593,$95755,$36760,2890,Visa,Debit,False,$16962,2010-02-07 18:22:00,$9.33,39021,
655,Female,552,$64661,$30340,4134,Mastercard,Debit,False,$11638,2010-02-07 18:22:00,$20.00,27092,
526,Female,627,$114394,$64481,2091,Mastercard,Debit,False,$23652,2010-02-07 18:24:00,$29.68,89100,
1096,Male,681,$95988,$41379,3012,Mastercard,Credit,False,$5500,2010-02-07 18:24:00,$98.00,43293,
1816,Female,784,$79551,$34241,182,Visa,Debit,False,$22648,2010-02-07 18:24:00,$11.50,47175,Bad PIN
1666,Male,578,$69753,$46954,178,Visa,Debit,False,$17405,2010-02-07 18:25:00,$30.02,44578,
1307,Female,646,$156474,$87030,111,Visa,Debit,False,$17280,2010-02-07 18:26:00,$102.42,60644,
165,Male,694,$225017,$107683,5146,Mastercard,Debit,False,$40628,2010-02-07 18:27:00,$168.12,44578,
1664,Male,791,$50003,$69566,5147,Mastercard,Debit,False,$34572,2010-02-07 18:27:00,$0.66,14528,
496,Male,730,$44737,$36319,4517,Amex,Credit,False,$6800,2010-02-07 18:28:00,$52.82,75936,
1207,Male,664,$71544,$56368,5805,Discover,Credit,False,$22800,2010-02-07 18:28:00,$80.00,27092,
1302,Female,694,$13351,$28988,5464,Mastercard,Debit,False,$9883,2010-02-07 18:29:00,$65.96,50783,
1034,Female,698,$76181,$55569,2853,Discover,Credit,False,$11500,2010-02-07 18:32:00,$68.38,47101,
1576,Female,712,$839,$36764,2441,Mastercard,Debit,False,$15839,2010-02-07 18:32:00,$140.00,27092,
1622,Female,759,$211919,$79271,2877,Mastercard,Debit,False,$40176,2010-02-07 18:32:00,$179.66,20561,
639,Female,654,$46298,$37645,5016,Visa,Debit,False,$15485,2010-02-07 18:36:00,$1.30,14528,
1407,Male,689,$54899,$40473,4695,Visa,Credit,False,$8500,2010-02-07 18:36:00,$71.97,60580,
135,Female,691,$51679,$38088,2808,Mastercard,Debit,False,$2236,2010-02-07 18:37:00,$86.00,61195,
789,Female,690,$83932,$49788,2125,Mastercard,Debit,False,$25206,2010-02-07 18:37:00,$68.00,72351,
1811,Male,764,$6229,$82009,3238,Mastercard,Debit,False,$70187,2010-02-07 18:37:00,$113.64,89069,
639,Female,654,$46298,$37645,129,Mastercard,Debit,False,$14156,2010-02-07 18:39:00,$39.06,27601,
782,Female,722,$93844,$37169,2216,Mastercard,Debit (Prepaid),False,$85,2010-02-07 18:39:00,$17.47,44682,
231,Female,769,$73779,$36270,2474,Visa,Credit,False,$8900,2010-02-07 18:40:00,$131.49,38958,
821,Male,645,$10463,$18015,5880,Mastercard,Debit,False,$2338,2010-02-07 18:40:00,$27.29,3382,
1135,Female,704,$0,$68010,4977,Visa,Credit,False,$22400,2010-02-07 18:40:00,$20.89,59854,
637,Female,771,$46160,$77288,2115,Mastercard,Debit,False,$41057,2010-02-07 18:41:00,$33.25,39021,
543,Female,749,$49961,$30721,4708,Mastercard,Debit,False,$6222,2010-02-07 18:42:00,$188.01,74814,
1228,Male,726,$59590,$47482,15,Mastercard,Debit,False,$5966,2010-02-07 18:42:00,$34.63,92883,
1437,Female,751,$13730,$44807,5818,Mastercard,Debit,False,$16959,2010-02-07 18:42:00,$1.29,86438,
1495,Male,770,$122550,$63433,2099,Visa,Credit,False,$14300,2010-02-07 18:42:00,$69.00,75936,
1629,Female,598,$58679,$29422,4290,Mastercard,Debit,False,$18776,2010-02-07 18:42:00,$39.95,98374,
17,Male,759,$21103,$21867,4962,Amex,Credit,False,$2800,2010-02-07 18:43:00,$29.26,25717,
62,Female,716,$9235,$22290,3369,Visa,Debit,False,$1559,2010-02-07 18:43:00,$28.28,45926,
488,Male,745,$54351,$32126,5413,Mastercard,Debit,False,$19554,2010-02-07 18:43:00,$113.32,8044,
1144,Female,773,$70825,$30495,5153,Mastercard,Debit,False,$16109,2010-02-07 18:43:00,$47.65,86410,
1147,Male,704,$6955,$104692,2042,Mastercard,Debit,False,$18050,2010-02-07 18:43:00,$11.73,50783,
1307,Female,646,$156474,$87030,111,Visa,Debit,False,$17280,2010-02-07 18:43:00,$19.56,85247,
472,Male,672,$79738,$46039,3826,Visa,Credit,False,$11300,2010-02-07 18:44:00,$60.91,90119,
932,Male,811,$71366,$34172,188,Visa,Credit,False,$7100,2010-02-07 18:44:00,$57.47,2703,
1383,Female,670,$36978,$59938,4949,Mastercard,Debit,False,$17432,2010-02-07 18:44:00,$53.91,99115,
1082,Female,622,$42945,$33934,3308,Visa,Credit,False,$10600,2010-02-07 18:46:00,$80.00,27092,
1369,Female,850,$49101,$35854,3365,Visa,Credit,False,$9000,2010-02-07 18:46:00,$33.85,44578,
1428,Female,508,$42750,$28472,5116,Mastercard,Debit (Prepaid),False,$47,2010-02-07 18:46:00,$10.03,18563,
1430,Female,593,$20874,$33642,2813,Mastercard,Debit,False,$1936,2010-02-07 18:46:00,$0.73,9932,
285,Male,731,$33122,$34496,2156,Visa,Debit,False,$20723,2010-02-07 18:47:00,$80.00,27092,
924,Female,645,$52417,$40392,2210,Visa,Credit,False,$5800,2010-02-07 18:47:00,$142.99,73186,
80,Female,498,$1597,$21815,3917,Visa,Credit,False,$14500,2010-02-07 18:48:00,$14.55,47748,
408,Female,741,$49537,$31343,2515,Visa,Debit,False,$22457,2010-02-07 18:49:00,$41.41,25717,
789,Female,690,$83932,$49788,2125,Mastercard,Debit,False,$25206,2010-02-07 18:50:00,$82.12,72351,
932,Male,811,$71366,$34172,188,Visa,Credit,False,$7100,2010-02-07 18:50:00,$47.18,2703,Insufficient Balance
1129,Male,686,$36540,$34449,102,Mastercard,Debit,False,$14802,2010-02-07 18:50:00,$32.10,13646,
135,Female,691,$51679,$38088,2808,Mastercard,Debit,False,$2236,2010-02-07 18:51:00,$33.39,61195,
570,Male,625,$43097,$32245,5897,Mastercard,Debit,False,$19132,2010-02-07 18:51:00,$120.00,27092,
1169,Female,726,$29627,$61901,2485,Mastercard,Credit,False,$21200,2010-02-07 18:51:00,$27.81,16798,
554,Male,690,$114266,$53357,3912,Visa,Debit,False,$25658,2010-02-07 18:52:00,$135.53,22204,
789,Female,690,$83932,$49788,2125,Mastercard,Debit,False,$25206,2010-02-07 18:52:00,$-68.00,72351,
1530,Female,732,$2892,$1785,52,Mastercard,Credit,False,$500,2010-02-07 18:52:00,$17.31,9619,
1742,Female,751,$1218,$50232,1155,Visa,Credit,False,$14700,2010-02-07 18:52:00,$15.24,39261,
53,Female,701,$59062,$39700,3267,Amex,Credit,False,$14800,2010-02-07 18:53:00,$1.65,88646,
487,Male,735,$162462,$55059,2024,Mastercard,Debit,False,$28790,2010-02-07 18:53:00,$75.77,72515,
997,Female,675,$105623,$54963,5046,Discover,Credit,False,$11200,2010-02-07 18:53:00,$37.88,83070,
1353,Female,816,$104521,$43294,3725,Amex,Credit,False,$12800,2010-02-07 18:53:00,$146.22,73186,
1861,Female,779,$103290,$66427,2993,Amex,Credit,False,$10000,2010-02-07 18:53:00,$13.89,61195,
488,Male,745,$54351,$32126,5413,Mastercard,Debit,False,$19554,2010-02-07 18:54:00,$35.94,42638,
803,Female,635,$57336,$46487,1172,Mastercard,Debit (Prepaid),False,$67,2010-02-07 18:54:00,$17.54,15143,
1677,Male,671,$92366,$33178,4969,Mastercard,Debit,False,$13404,2010-02-07 18:55:00,$50.95,75936,
375,Female,695,$57746,$37617,5537,Mastercard,Debit,False,$13698,2010-02-07 18:56:00,$1.45,86438,
34,Male,737,$72162,$51854,3342,Mastercard,Debit (Prepaid),False,$105,2010-02-07 18:57:00,$50.40,75936,
